airtemperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,type_l,type_m,target
297.7,309.6,1596,35.2,173,False,True,0
300.4,309.8,1356,44.4,136,False,True,0
298.4,310.1,1455,42.2,94,True,False,0
299.7,310.9,1491,40.1,195,True,False,0
298.9,309.9,1404,39.8,62,True,False,0
300.7,311.1,2377,14.3,135,True,False,0
302.1,311.3,1511,45.0,204,False,True,0
297.9,309.6,1515,38.8,124,False,True,0
300.4,310.5,1644,31.4,41,False,True,0
300.0,309.8,1474,40.6,78,True,False,0
300.1,309.1,1533,38.0,26,False,True,0
303.5,312.0,1366,54.5,30,True,False,1
301.8,310.8,1557,33.3,190,True,False,0
299.7,310.3,1505,37.7,4,True,False,0
303.7,313.0,1694,28.0,44,True,False,0
300.3,311.8,1551,37.2,9,True,False,0
302.1,310.8,1772,27.1,233,True,False,0
301.9,310.6,1331,68.6,85,True,False,1
301.0,311.0,1437,56.0,33,True,False,0
297.5,308.9,1535,37.7,12,False,True,0
297.5,308.5,1373,39.9,110,True,False,0
301.5,311.1,1731,27.9,101,True,False,0
302.8,312.3,1262,70.5,234,False,True,1
297.5,308.4,1528,39.9,160,True,False,0
301.4,310.8,1362,53.2,4,True,False,0
302.5,310.9,1330,56.9,97,True,False,1
298.0,309.6,1633,34.8,41,True,False,0
300.7,310.1,1483,40.2,162,False,True,0
303.8,312.9,1378,45.6,184,False,False,0
299.1,310.4,1369,54.5,104,False,False,0
300.3,309.9,1540,39.9,203,True,False,0
303.9,312.7,1528,38.4,177,True,False,0
300.5,309.7,1341,50.9,137,False,True,0
299.3,310.9,1826,25.1,2,False,True,0
298.3,308.0,1486,42.3,86,True,False,0
299.1,310.2,1695,29.6,8,True,False,0
300.3,309.4,1612,33.1,150,False,True,0
302.4,311.8,1384,50.9,99,True,False,0
298.1,309.5,1467,41.8,48,True,False,0
300.6,312.0,1566,30.1,128,True,False,0
300.5,311.7,1454,50.3,175,False,False,0
296.8,307.6,1304,48.7,142,True,False,0
297.3,308.3,1595,32.2,29,False,True,0
299.2,310.3,1429,40.1,23,True,False,0
303.6,312.9,1588,31.9,53,True,False,0
303.9,313.2,1481,40.0,100,True,False,0
298.9,310.2,1532,37.7,166,False,False,0
297.4,308.5,1295,52.1,130,True,False,0
302.2,310.8,1383,46.9,45,True,False,0
301.9,310.9,1763,28.4,103,False,True,0
297.7,309.0,1504,40.4,35,False,True,0
298.6,309.3,1702,27.6,143,True,False,0
297.8,308.4,1518,32.5,190,True,False,0
300.5,310.6,1499,45.2,8,True,False,0
301.4,310.6,1565,36.1,110,False,True,0
297.5,308.6,1452,39.0,72,True,False,0
301.9,310.4,1610,34.8,71,True,False,0
299.9,311.2,1579,35.5,162,False,True,0
297.6,309.1,1449,49.1,174,True,False,0
303.6,312.8,2659,11.4,26,False,True,1
298.9,310.6,1519,38.8,213,False,False,0
300.6,311.7,1734,29.9,72,True,False,0
297.2,308.0,1869,25.4,163,True,False,0
300.5,310.2,1571,34.6,228,False,True,0
298.4,309.1,1467,42.5,139,True,False,0
300.7,310.6,2006,19.1,102,False,True,0
299.8,310.2,1911,23.5,166,True,False,0
298.4,308.2,1850,27.0,194,True,False,0
299.6,310.2,1620,30.0,70,False,True,0
302.4,310.4,1521,38.5,142,True,False,0
295.5,306.0,1456,39.2,167,True,False,0
297.6,308.6,1415,47.3,169,True,False,0
299.2,308.4,1509,39.4,0,True,False,0
301.8,310.7,1429,47.9,53,False,True,0
303.6,312.7,1765,27.5,115,False,True,0
302.6,311.5,1442,59.8,169,True,False,1
301.4,310.5,1571,33.9,208,True,False,0
297.3,308.0,1447,49.0,61,True,False,0
302.3,311.5,1507,37.5,55,True,False,0
300.5,310.5,1695,26.7,28,True,False,0
301.0,310.9,1492,36.7,199,True,False,0
301.3,311.1,1678,30.7,34,False,True,0
301.5,310.6,1565,43.9,142,True,False,0
299.9,309.6,1294,49.7,126,True,False,0
301.7,309.9,1607,37.7,93,True,False,0
297.2,308.3,1419,39.7,115,True,False,0
300.7,311.2,1878,24.3,24,True,False,0
297.9,308.0,1490,46.2,6,True,False,0
297.4,308.5,1638,32.2,84,False,True,0
300.2,309.7,1275,60.7,15,True,False,0
298.0,307.8,1622,33.3,121,True,False,0
301.7,310.2,1435,48.1,12,True,False,0
301.3,311.3,1509,42.5,213,True,False,0
302.3,311.9,1508,42.3,159,False,True,0
300.8,310.8,1564,36.2,31,True,False,0
298.2,308.9,1614,35.5,15,False,True,0
298.8,310.3,1553,36.8,97,True,False,0
298.7,309.7,1393,45.7,99,True,False,0
300.4,311.7,1555,38.7,5,False,True,0
298.6,309.3,1537,37.6,175,True,False,0
300.7,311.9,1399,50.2,222,True,False,1
299.9,309.5,1412,57.9,59,False,True,0
298.0,309.0,1439,38.5,34,False,True,0
302.2,310.9,1506,34.0,49,True,False,0
297.6,309.6,1592,35.8,57,False,True,0
297.8,309.3,2243,15.7,36,False,True,0
298.1,307.9,1569,37.0,29,False,True,0
296.8,307.5,1516,36.7,135,False,True,0
298.0,308.7,1268,69.4,189,True,False,1
298.2,309.0,1780,29.3,91,True,False,0
302.8,312.1,1958,20.3,56,True,False,0
298.8,309.8,1557,37.2,139,True,False,0
303.5,312.4,1481,43.7,20,True,False,0
298.5,309.3,1471,44.7,119,True,False,0
298.6,308.2,1390,51.4,168,True,False,0
301.2,310.7,1962,22.5,28,False,True,0
300.6,311.8,1501,44.8,226,True,False,0
302.3,311.7,1685,30.8,130,False,True,0
301.0,311.2,1511,42.9,26,True,False,0
296.9,308.4,1450,46.9,186,False,True,0
298.5,309.7,1437,42.6,120,True,False,0
303.1,311.2,1435,40.1,219,True,False,0
298.9,310.1,1602,38.2,58,True,False,0
300.8,309.7,1751,27.9,183,False,True,0
298.5,309.5,1548,44.5,132,True,False,0
300.4,309.6,1675,35.5,164,False,True,0
301.7,311.1,1644,32.8,206,True,False,0
303.3,312.6,1397,47.1,137,False,True,0
303.4,311.9,1298,63.9,59,True,False,1
297.2,308.6,1486,46.6,98,False,False,0
302.6,310.4,1544,35.1,25,False,True,0
302.0,310.4,1595,32.9,135,False,True,0
295.8,306.4,1335,51.7,69,False,True,0
297.6,308.6,1463,46.7,85,False,False,0
299.7,311.0,1983,21.0,201,True,False,0
300.6,311.4,1468,40.4,55,False,True,0
303.4,311.8,1391,42.7,197,False,True,0
302.6,310.5,1524,33.7,204,False,True,0
304.0,312.8,1542,42.7,198,True,False,0
295.6,306.2,1287,54.8,49,True,False,0
298.4,310.1,1533,35.2,92,True,False,0
302.8,312.5,1422,46.1,4,False,False,0
298.2,309.4,1398,52.9,79,True,False,0
300.3,311.1,1676,28.6,158,True,False,0
298.1,310.0,1553,40.9,49,True,False,0
299.3,308.4,1542,37.5,203,False,True,1
298.0,308.8,1496,44.9,179,True,False,0
301.5,310.5,1396,44.5,117,True,False,0
299.8,310.5,1496,38.8,215,True,False,0
298.3,310.1,1523,45.9,99,True,False,0
298.2,308.8,1442,47.0,18,True,False,0
301.4,311.2,1476,36.5,25,False,True,0
297.2,308.3,1431,43.7,46,False,True,0
296.8,308.1,1492,43.7,222,False,False,0
303.5,312.5,1353,51.0,172,False,True,0
298.2,309.0,1524,39.1,100,False,False,0
299.5,311.0,1451,43.3,136,False,True,0
300.8,310.8,1486,45.7,146,True,False,0
297.9,309.0,1502,40.2,30,True,False,0
298.1,309.9,1686,29.1,60,False,False,0
299.2,309.1,1605,34.3,107,True,False,0
301.8,310.3,1465,46.5,60,False,True,0
297.4,308.8,1573,33.9,123,False,True,0
299.6,309.3,1558,34.8,115,True,False,0
300.7,309.5,1439,43.8,41,False,True,0
300.7,312.3,1420,53.8,67,True,False,0
300.5,311.6,1476,41.7,97,False,False,0
303.9,313.1,1310,62.9,130,True,False,0
303.5,312.9,1504,44.8,111,True,False,0
303.5,312.9,1501,44.0,128,True,False,0
299.8,310.2,1573,33.3,168,False,False,0
301.2,311.0,1573,32.8,57,True,False,0
296.4,307.5,1684,31.4,72,False,True,0
298.2,308.9,1326,54.4,75,False,True,0
297.7,308.7,1474,46.8,188,True,False,0
299.8,309.1,1612,35.4,205,True,False,0
301.1,310.0,1470,40.1,23,False,False,0
298.5,309.5,1483,44.8,92,False,True,0
300.1,310.4,1480,37.1,77,False,True,0
297.3,308.5,1497,47.5,27,True,False,0
303.6,311.8,1736,32.9,99,True,False,0
298.9,309.8,1947,21.7,105,False,True,0
297.5,308.5,1612,30.0,163,False,True,0
302.3,311.5,1565,35.6,41,True,False,0
298.1,308.1,1616,32.8,65,True,False,0
299.7,309.2,1620,30.0,168,True,False,0
298.3,309.0,1505,41.3,93,False,True,0
301.3,310.1,1531,41.6,9,True,False,0
300.1,311.6,1530,36.6,74,True,False,0
298.3,308.4,1593,37.0,174,True,False,0
303.9,313.0,1517,36.0,142,False,False,0
300.2,310.3,1514,38.7,48,True,False,0
299.3,308.5,1772,26.1,52,True,False,0
299.5,310.7,1488,39.5,95,False,True,0
300.7,311.3,1522,35.2,48,True,False,0
301.5,311.1,1459,45.1,97,True,False,0
300.8,310.5,1582,31.1,193,False,False,0
298.9,309.6,1589,34.2,197,True,False,0
300.4,310.2,1529,36.2,10,True,False,0
298.5,309.5,1370,52.4,113,True,False,0
298.0,309.1,1574,34.8,40,False,True,0
298.0,309.2,1731,28.7,38,True,False,0
298.5,309.6,1441,48.2,107,False,True,0
299.8,309.7,1320,61.7,134,False,True,0
298.0,308.7,1771,26.2,206,True,False,0
297.4,308.6,1469,42.6,80,False,True,0
298.6,308.3,1422,40.4,179,True,False,0
301.0,310.5,1429,39.4,98,True,False,0
300.8,310.3,1868,24.5,95,False,True,0
301.2,310.3,1548,38.6,59,True,False,0
302.2,311.4,1626,31.6,62,False,True,0
296.9,307.6,1435,45.0,119,True,False,0
298.3,309.2,1486,42.4,16,False,False,0
298.8,309.7,1740,28.5,152,True,False,0
298.9,309.7,1407,48.6,161,False,False,0
297.7,307.1,1855,22.5,7,False,False,0
297.8,309.8,1798,25.5,203,False,True,0
298.2,308.0,1969,21.7,32,False,True,0
299.3,308.4,1468,42.2,83,False,True,0
301.3,311.0,1580,36.6,184,False,False,0
298.9,308.6,1524,40.4,131,False,True,0
300.3,310.2,1369,48.8,36,True,False,0
299.8,309.3,1299,65.1,212,True,False,1
300.5,311.2,1551,36.6,205,False,True,0
303.0,312.3,1486,42.4,112,True,False,0
300.9,311.8,1843,24.5,25,False,True,0
304.0,313.3,1844,27.1,88,False,True,0
300.7,312.0,1401,51.1,50,True,False,0
303.0,311.2,1735,26.1,194,True,False,0
300.6,311.5,1459,47.0,63,True,False,0
299.5,309.3,1506,41.5,77,False,True,0
301.8,310.6,2672,11.8,124,True,False,1
300.5,312.0,1478,39.0,153,True,False,0
301.3,311.0,1402,47.5,197,False,True,0
297.5,308.5,1401,50.5,6,False,True,0
301.5,311.2,1700,28.8,39,True,False,0
300.7,311.1,1373,49.9,96,False,True,0
301.5,310.7,1460,38.6,14,False,True,0
298.8,309.7,1751,29.6,160,True,False,0
297.8,308.7,1404,44.2,62,True,False,0
300.0,309.7,1652,28.6,112,False,True,0
300.4,310.0,1560,42.3,186,False,True,0
297.5,308.5,1557,39.1,47,False,False,0
300.5,310.2,1764,25.9,27,True,False,0
303.4,311.5,1424,50.8,128,True,False,0
298.9,310.1,1580,37.3,100,True,False,0
302.4,310.1,1429,43.7,104,True,False,0
298.3,308.4,1484,43.4,172,True,False,0
302.4,311.8,1358,50.6,133,False,True,0
302.4,311.5,1590,39.9,58,True,False,0
303.1,311.1,1594,35.5,13,False,True,0
297.4,307.9,1390,52.0,131,False,False,0
297.4,309.0,1468,41.4,156,False,False,0
300.0,309.6,1618,36.2,53,False,True,0
302.4,311.9,1671,29.9,204,True,False,0
303.9,313.0,1626,31.4,209,True,False,0
302.6,310.4,1514,42.7,75,True,False,0
300.4,311.2,1489,45.3,180,False,False,0
302.6,312.2,1353,56.5,168,False,True,0
298.7,308.4,1432,42.8,197,False,False,0
296.7,307.8,1258,69.0,105,False,True,1
299.0,308.8,1382,58.5,199,False,False,0
299.7,309.6,1359,50.7,161,True,False,0
299.6,310.1,1455,46.1,76,False,True,0
302.4,311.1,1887,22.4,197,False,True,0
299.2,310.4,1325,52.0,34,False,True,0
299.1,310.6,1449,43.2,80,False,True,0
302.9,312.2,1729,23.6,96,True,False,0
303.5,312.1,1674,30.8,0,True,False,0
298.9,310.2,1362,53.0,185,True,False,0
300.3,309.2,1650,35.2,196,True,False,0
302.8,312.2,1509,36.5,52,True,False,0
299.2,308.5,1438,46.6,63,True,False,0
296.2,307.3,1881,24.3,40,True,False,0
298.5,309.3,1623,33.1,109,True,False,0
303.8,312.4,1597,33.4,203,False,True,0
300.1,309.1,1400,46.7,77,True,False,0
297.5,308.2,1647,31.3,3,True,False,0
295.5,306.0,1597,37.2,16,True,False,0
299.5,308.8,1965,20.4,164,True,False,0
298.8,309.7,1589,35.3,149,False,True,0
297.9,308.4,1646,40.6,175,True,False,0
299.2,308.5,1821,26.1,69,True,False,0
302.8,310.9,1636,35.0,38,True,False,0
300.7,310.8,1469,46.4,75,False,True,0
302.7,312.0,1484,41.5,65,False,False,0
298.9,310.1,1361,51.7,192,True,False,0
304.0,313.2,1632,30.6,121,True,False,0
303.5,312.5,1457,46.4,168,True,False,0
300.3,309.7,1582,30.8,144,False,False,0
298.9,308.6,1771,24.1,213,True,False,0
297.2,308.4,1460,42.1,41,True,False,0
299.7,309.2,1302,55.5,87,False,False,0
301.3,310.9,1596,33.9,157,True,False,0
298.4,308.9,1706,29.5,107,True,False,0
301.5,311.1,1402,40.0,94,False,True,0
297.9,309.0,1382,43.9,116,True,False,0
297.2,308.5,1353,46.5,185,False,True,0
302.5,312.0,1411,44.2,177,True,False,0
298.2,308.8,1436,51.9,153,False,False,0
298.9,309.5,1645,31.1,169,True,False,0
303.2,311.2,1688,31.9,33,False,True,0
300.5,311.9,1431,49.4,37,True,False,0
297.9,307.8,1397,45.0,104,True,False,0
301.7,309.9,1317,49.0,187,True,False,1
299.1,310.5,1419,48.8,76,True,False,0
298.1,308.0,1924,20.8,29,False,True,0
302.7,310.7,1398,57.7,19,True,False,0
303.7,313.1,1721,34.8,50,True,False,0
298.2,307.7,1503,38.3,87,True,False,0
301.0,311.2,1363,46.3,62,True,False,0
299.4,309.3,1544,36.0,197,True,False,0
302.5,311.5,1802,26.4,192,True,False,0
300.3,309.9,1677,30.1,130,False,False,0
301.3,310.5,1337,52.7,106,True,False,0
300.7,310.0,1672,29.7,176,True,False,0
297.8,307.5,1448,51.2,107,True,False,0
299.0,310.0,1667,30.0,53,False,True,0
298.7,309.9,1434,53.0,144,False,True,0
299.9,309.5,1349,51.3,176,True,False,0
301.7,310.6,1406,46.0,112,True,False,0
301.5,310.4,1488,41.1,151,True,False,0
302.6,312.0,1447,45.5,173,True,False,0
299.0,309.9,1411,44.7,94,True,False,0
303.4,312.2,1337,69.4,52,True,False,1
298.3,308.6,1499,38.3,142,True,False,0
297.9,307.8,1450,43.5,106,False,True,0
297.4,308.5,1566,31.4,76,False,True,0
299.2,308.9,1712,26.4,95,False,False,0
297.4,308.5,1475,47.2,69,True,False,0
298.8,308.2,1443,53.4,21,True,False,0
301.6,310.8,1564,34.1,150,True,False,0
301.2,310.3,1497,45.7,76,True,False,0
300.9,311.1,1417,40.7,24,True,False,0
300.7,310.8,1597,30.5,38,True,False,0
302.2,310.1,1572,34.6,17,False,True,0
300.5,310.3,1683,31.5,8,True,False,0
298.2,308.7,1447,48.4,51,True,False,0
302.3,311.4,1500,40.2,30,False,True,0
297.9,309.8,1693,29.9,35,False,True,0
303.3,311.4,1732,25.6,232,True,False,0
301.8,310.3,1482,41.4,63,True,False,0
298.8,310.0,1528,36.7,147,True,False,0
297.3,308.3,1484,43.9,13,True,False,0
302.9,312.6,1394,46.4,82,False,True,0
298.3,309.1,1386,45.3,212,True,False,0
298.9,310.0,1794,27.2,114,True,False,0
297.9,307.5,1647,30.8,212,False,True,0
299.5,308.7,1446,45.7,173,True,False,0
301.7,310.8,1954,21.6,198,False,True,0
296.9,308.3,1513,38.8,189,True,False,0
300.6,310.9,1471,37.9,86,True,False,0
301.0,310.1,1558,32.6,0,True,False,0
298.2,307.9,1429,49.4,141,True,False,0
303.7,312.8,1523,40.7,59,True,False,0
303.9,313.3,1394,51.6,121,True,False,0
299.3,309.0,1516,38.7,64,True,False,0
302.9,312.4,1446,41.7,196,True,False,0
297.1,307.9,1496,44.7,88,True,False,0
297.5,309.3,1564,37.5,20,True,False,0
299.3,308.6,1474,49.6,191,True,False,0
299.0,308.6,1466,46.4,112,True,False,0
301.2,311.1,1574,34.3,4,False,True,0
298.1,307.9,1759,28.6,176,False,True,0
301.8,309.7,1442,45.3,233,True,False,1
301.4,310.8,1738,30.3,104,False,True,0
299.1,308.6,1499,45.1,185,False,True,0
298.9,308.6,1560,32.2,118,True,False,0
303.5,311.6,1361,46.5,62,True,False,1
299.8,311.1,1412,42.5,181,True,False,0
301.5,310.5,1380,48.7,160,True,False,0
301.1,311.2,1384,49.4,48,False,True,0
303.7,312.8,1558,37.7,206,False,True,0
298.5,309.3,1512,38.1,170,False,True,0
299.1,308.5,1455,39.8,145,True,False,0
298.3,308.9,1390,49.7,23,False,True,0
299.6,310.2,1469,47.0,15,True,False,0
300.3,311.5,1634,31.9,36,True,False,0
298.1,308.8,1628,37.6,12,False,True,0
302.4,311.5,1785,24.8,45,True,False,0
298.0,309.2,1558,41.7,35,False,True,0
303.9,313.0,1901,22.5,110,False,True,0
301.3,310.1,1558,36.3,184,True,False,0
300.5,310.0,1415,43.5,98,False,True,0
299.8,309.5,1453,43.2,153,False,True,0
297.5,308.1,1631,30.6,146,True,False,0
297.4,308.1,1734,27.7,70,False,True,0
298.1,308.1,1791,27.3,63,True,False,0
297.4,308.5,1600,42.1,190,False,True,0
300.4,311.2,1351,62.0,18,True,False,0
298.4,309.5,1545,36.6,117,True,False,0
298.7,309.9,1541,38.5,208,True,False,0
299.9,309.4,1889,26.0,6,False,True,0
303.7,312.8,1364,46.3,44,True,False,0
298.4,310.0,1559,44.2,23,True,False,0
302.4,310.3,1374,51.2,163,True,False,1
300.0,309.3,1887,22.6,120,True,False,0
297.5,308.6,1596,37.1,30,True,False,0
301.5,310.5,1702,28.7,135,True,False,0
300.6,311.7,1553,39.8,0,True,False,0
298.4,309.6,1479,37.8,144,True,False,0
301.4,310.4,1737,31.9,96,True,False,0
299.9,310.4,1497,47.0,150,True,False,0
299.0,309.4,1798,25.5,89,True,False,0
299.8,310.0,1397,48.1,164,False,True,0
299.4,308.7,1487,52.6,205,False,True,0
300.2,311.4,1463,37.5,145,True,False,0
298.1,307.8,1565,35.3,119,True,False,0
303.8,313.0,1514,45.0,113,False,True,0
301.4,311.0,1334,53.3,157,True,False,0
299.1,310.4,1519,45.3,92,True,False,0
301.4,310.7,1509,38.3,95,True,False,0
303.0,311.2,1601,32.9,69,True,False,0
301.5,310.4,1378,55.3,109,False,True,0
302.6,310.3,1647,34.2,14,True,False,0
299.3,309.2,1334,46.3,31,False,True,0
301.1,310.8,1792,25.8,121,False,False,0
303.7,312.0,2663,11.4,71,False,True,1
300.9,311.3,1668,28.9,183,False,False,0
303.7,312.6,1514,35.5,138,False,False,0
301.6,310.6,1321,60.8,73,True,False,0
297.4,309.0,1583,32.0,166,True,False,0
300.2,311.6,1513,40.8,157,False,True,0
298.6,308.3,1717,28.7,29,False,True,0
302.0,310.8,1783,23.1,190,False,True,0
302.3,311.0,1412,47.0,164,True,False,0
300.1,311.3,1535,42.3,92,True,False,0
298.3,307.8,1330,55.4,114,False,True,0
296.8,307.9,1418,47.9,127,False,True,0
298.0,307.8,1839,22.7,79,True,False,0
302.3,311.8,1435,44.8,98,True,False,0
301.3,310.0,1696,32.4,202,False,True,0
298.0,308.0,1479,50.7,70,False,False,0
300.1,309.5,1660,32.7,57,True,False,0
296.8,308.0,1561,38.3,9,True,False,0
299.2,308.5,1381,60.6,59,True,False,0
300.3,309.1,1368,46.0,171,True,False,0
302.2,311.7,1413,46.5,147,False,False,0
298.7,309.8,1695,29.0,145,True,False,0
300.2,311.3,1487,36.9,71,True,False,0
301.3,309.9,1565,36.0,213,False,True,0
297.9,308.5,1449,40.8,157,False,True,0
302.2,310.7,1769,24.9,91,True,False,0
300.9,312.1,1851,23.0,156,False,True,0
297.8,309.0,1456,41.2,0,True,False,0
300.1,309.7,2151,17.5,173,True,False,0
298.8,310.2,1707,27.6,56,False,False,0
297.4,308.3,1771,27.4,100,False,False,0
301.8,310.3,1666,32.7,19,False,True,0
297.9,307.3,1502,36.7,12,True,False,0
298.1,308.0,1543,41.9,73,False,True,0
300.4,309.8,1725,30.4,195,False,True,0
300.7,311.9,1419,47.7,179,True,False,0
303.7,312.4,1718,26.5,130,True,False,0
302.1,311.3,1477,43.6,196,True,False,0
297.5,308.1,1548,38.2,117,False,False,0
302.0,310.5,1812,24.4,138,False,False,0
301.1,310.5,1603,32.6,121,False,True,0
300.6,311.5,1282,60.2,24,False,False,0
300.4,311.8,1362,47.6,188,False,True,0
297.9,307.6,1481,38.0,40,True,False,0
302.3,311.8,1879,23.0,124,False,True,0
297.7,308.9,1662,28.1,19,True,False,0
298.0,307.5,1524,36.3,98,False,True,0
297.2,308.6,1489,40.2,214,True,False,0
302.3,310.8,1723,26.3,213,True,False,0
299.4,308.9,1457,41.5,201,False,True,0
300.3,309.2,1490,47.9,163,False,True,0
296.8,307.9,1489,33.4,123,True,False,0
300.6,311.7,1744,26.9,111,True,False,0
298.2,307.6,1318,55.7,0,False,False,0
298.6,310.0,1517,41.2,64,True,False,0
297.4,308.5,1486,48.6,75,True,False,0
303.8,313.1,1256,58.7,213,True,False,1
299.4,310.8,1424,47.7,109,True,False,0
300.0,311.3,1493,41.4,28,True,False,0
301.7,310.2,1471,51.1,8,True,False,0
299.7,309.2,1355,44.8,127,False,False,0
299.3,308.7,1289,51.5,185,False,True,0
301.6,310.8,1392,42.4,3,True,False,0
301.5,310.7,1323,49.7,79,True,False,0
298.0,308.6,1254,55.8,65,False,True,0
297.1,308.2,1402,51.2,186,True,False,0
302.3,310.9,1720,28.1,178,True,False,0
299.5,309.3,1941,22.5,18,True,False,0
297.1,307.8,1406,60.4,133,True,False,0
296.8,307.9,1420,45.4,70,True,False,0
302.7,311.7,1759,29.9,5,False,True,0
297.5,309.3,1470,38.8,197,True,False,0
298.2,308.9,1737,25.5,26,True,False,0
297.2,308.5,1446,43.7,171,True,False,0
295.8,306.6,1508,46.5,99,True,False,0
303.3,311.5,1412,55.6,67,True,False,0
298.3,309.1,1537,43.0,123,True,False,0
300.8,312.0,1274,67.3,159,False,True,0
298.1,308.5,1463,45.9,3,False,True,0
303.6,312.5,1286,62.4,101,True,False,0
301.7,311.0,1527,42.2,144,True,False,0
299.8,310.2,1411,49.7,161,False,False,0
302.5,312.0,1673,29.9,42,True,False,0
303.7,312.3,1349,51.0,105,True,False,0
299.0,310.0,2049,19.5,111,False,True,0
298.3,309.5,1542,36.7,134,True,False,0
299.7,309.2,1685,28.9,179,False,True,1
296.8,307.8,1565,39.5,124,True,False,0
298.1,308.0,1570,35.3,159,False,False,0
300.4,310.4,1286,56.8,46,True,False,0
298.2,307.9,1399,54.9,139,True,False,0
299.7,310.2,1458,43.4,28,True,False,0
300.7,309.8,1330,54.4,171,True,False,0
302.0,310.6,1479,40.5,24,False,True,0
302.2,311.3,1749,29.2,5,False,False,0
299.7,309.3,1494,37.8,214,False,False,0
303.6,313.0,1575,38.3,54,True,False,0
298.6,309.6,1449,42.5,16,False,False,0
303.3,311.8,1842,24.5,67,True,False,0
297.7,308.9,1573,35.1,9,False,True,0
302.4,310.3,1479,36.2,115,True,False,0
298.6,309.5,1580,33.9,70,False,True,0
299.6,309.1,1641,35.8,81,True,False,0
298.5,309.3,1630,33.3,116,True,False,0
298.2,308.3,2057,18.0,168,True,False,0
302.5,311.8,2023,19.1,74,False,True,0
301.1,310.6,1429,52.7,35,False,True,0
303.4,311.9,1491,38.2,26,True,False,0
301.8,310.1,1738,28.0,58,True,False,0
301.1,311.3,2207,16.6,43,False,False,0
295.5,305.9,1542,36.2,12,True,False,0
298.2,307.6,1460,48.6,204,False,False,0
302.4,311.1,1634,34.2,184,True,False,0
303.7,312.9,1444,52.7,46,False,True,0
298.2,309.0,1610,31.7,155,True,False,0
298.1,309.0,1533,36.1,189,False,True,0
300.4,311.2,1831,23.4,133,False,True,0
298.2,308.8,1456,41.2,150,False,True,0
301.9,310.8,1519,39.0,90,True,False,0
299.9,309.5,2008,20.4,165,True,False,0
302.1,311.2,1454,59.2,153,True,False,1
297.4,308.2,1297,52.1,211,True,False,0
300.2,309.6,1556,35.8,36,False,True,0
300.7,311.7,1864,23.6,47,False,False,0
296.3,307.1,1560,33.2,186,True,False,0
300.6,310.3,1414,50.6,25,True,False,0
297.7,308.8,1469,43.7,96,False,False,0
295.6,306.1,1474,41.2,156,True,False,0
298.3,309.1,1646,30.2,125,False,False,0
298.1,308.8,1394,47.9,70,False,True,0
298.1,308.1,1452,40.8,56,False,True,0
303.9,312.8,1419,47.9,196,True,False,0
301.4,310.6,1464,48.6,96,False,True,0
301.7,310.5,1523,34.7,181,True,False,0
302.4,310.2,1392,55.8,143,False,True,0
301.2,310.8,1396,47.4,5,False,True,0
295.6,306.2,1584,33.6,81,False,True,0
297.7,307.6,1538,38.3,63,False,False,0
301.2,310.7,1551,41.2,82,True,False,0
301.7,310.6,1545,42.1,68,True,False,0
298.9,308.5,1387,57.3,154,True,False,0
297.1,307.9,1365,54.0,174,False,False,0
303.3,311.8,1692,30.6,18,True,False,0
301.1,309.8,1493,38.9,149,True,False,0
